ID;ADDRESS;STREET;STREET NO;ZIP;CITY_POST;CITY;region2;poviat;region3;subreg;coords.x1;coords.x2;LEGAL_FORM1;LEGAL_FORM2;OWNERSHIP;PKD7;SEC_PKD7;GR_EMPL;empl
238681;08-500 Ryki Zalesie   53;NA;53;08-500;Ryki;Zalesie;powiat rycki;powiat rycki;gmina Ryki;4;21,93989995;51,66254;2;19;214;2363Z;C;1;5
11866;21-560 Miêdzyrzec Podlaski Rzeczyca ul. Gociniec 30;ul. Gociniec;30;21-560;Miêdzyrzec Podlaski;Rzeczyca;powiat bialski;powiat bialski;Miêdzyrzec Podlaski;1;22,79248002;51,98475997;9;99;214;0150Z;A;1;5
331854;20-828 Lublin Lublin ul. S³awin 15;ul. S³awin;15;20-828;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,49296185;51,25709786;9;99;214;0150Z;A;1;5
232370;08-530 Dêblin Dêblin ul. Kazimierza Jagielloñczyka 23;ul. Kazimierza Jagielloñczyka;23;08-530;Dêblin;Dêblin;powiat rycki;powiat rycki;Dêblin;4;21,86460001;51,57103998;9;99;214;0150Z;A;1;5
176511;21-450 Stoczek £ukowski Nowe Kobia³ki   53;NA;53;21-450;Stoczek £ukowski;Nowe Kobia³ki;powiat ³ukowski;powiat �ukowski;gmina Stoczek £ukowski;4;22,03244996;51,93311001;9;99;214;0150Z;A;1;5
216307;24-122 Góra Pu³awska Bronowice   86;NA;86;24-122;Góra Pu³awska;Bronowice;powiat pu³awski;powiat pu�awski;gmina Pu³awy;4;21,93299819;51,41027976;9;99;214;0150Z;A;1;5
124362;24-200 Be³¿yce Be³¿yce ul. ks. bp. Tomasza Wilczyñskiego 79;ul. ks. bp. Tomasza Wilczyñskiego;79;24-200;Be³¿yce;Be³¿yce;powiat lubelski;powiat lubelski;gmina Be³¿yce;3;22,29200001;51,175;9;99;214;4782Z;G;1;5
262859;22-652 Telatyn Korea   31;NA;31;22-652;Telatyn;Korea;powiat tomaszowski;powiat tomaszowski;gmina Telatyn;2;23,91892373;50,57481939;9;99;214;0150Z;A;1;5
19861;21-540 Ma³aszewicze Wólka Dobryñska   7;NA;7;21-540;Ma³aszewicze;Wólka Dobryñska;powiat bialski;powiat bialski;gmina Zalesie;1;23,49860129;52,0377699;9;99;214;0150Z;A;1;5
62631;22-530 Mircze Prehory³e   135A;NA;135A;22-530;Mircze;Prehory³e;powiat hrubieszowski;powiat hrubieszowski;gmina Mircze;2;24,04420997;50,66477998;9;99;214;0150Z;A;1;5
44688;22-113 Kamieñ Ignatów-Kolonia   19;NA;19;22-113;Kamieñ;Ignatów-Kolonia;powiat che³mski;powiat che�mski;gmina Kamieñ;2;23,59588713;51,13615716;9;99;214;0111Z;A;1;5
332329;20-089 Lublin Lublin ul. Probostwo 19;ul. Probostwo;19;20-089;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,56615973;51,25384239;9;99;214;4941Z;H;1;5
190882;24-320 Poniatowa Poniatowa ul. Przemys³owa 8;ul. Przemys³owa;8;24-320;Poniatowa;Poniatowa;powiat opolski;powiat opolski;gmina Poniatowa;4;22,06742056;51,17656891;1;172;215;9420Z;S;1;5
173221;21-460 Sarnów Sarnów   97;NA;97;21-460;Sarnów;Sarnów;powiat ³ukowski;powiat �ukowski;gmina Stanin;4;22,29697003;51,84096001;9;99;214;0150Z;A;1;5
202604;24-100 Pu³awy Pu³awy ul. Centralna 3;ul. Centralna;3;24-100;Pu³awy;Pu³awy;powiat pu³awski;powiat pu�awski;Pu³awy;4;21,96153913;51,41816081;9;99;214;4777Z;G;1;5
220905;21-300 Radzyñ Podlaski Radzyñ Podlaski ul. Zabielska 50;ul. Zabielska;50;21-300;Radzyñ Podlaski;Radzyñ Podlaski;powiat radzyñski;powiat radzy�ski;Radzyñ Podlaski;1;22,61862815;51,77777648;9;99;214;9601Z;S;1;5
49442;22-130 Siedliszcze Adolfin   10;NA;10;22-130;Siedliszcze;Adolfin;powiat che³mski;powiat che�mski;gmina Siedliszcze;2;23,28760931;51,17136269;9;99;214;0150Z;A;1;5
67216;23-320 Batorz Batorz Drugi   100;NA;100;23-320;Batorz;Batorz Drugi;powiat janowski;powiat janowski;gmina Batorz;4;22,49270997;50,84946059;9;99;214;7732Z;N;1;5
71086;23-302 Godziszów Wólka Ratajska   68;NA;68;23-302;Godziszów;Wólka Ratajska;powiat janowski;powiat janowski;gmina Godziszów;4;22,47190525;50,73409637;9;99;214;0150Z;A;1;5
321016;20-150 Lublin Lublin ul. Bursaki 18;ul. Bursaki;18;20-150;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,56982953;51,27286587;2;19;214;7311Z;M;1;5
300685;21-500 Bia³a Podlaska Bia³a Podlaska ul. £ukaszyñska 13;ul. £ukaszyñska;13;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,15145793;52,03028152;9;99;214;4399Z;F;1;5
263039;22-652 Telatyn Telatyn   18;NA;18;22-652;Telatyn;Telatyn;powiat tomaszowski;powiat tomaszowski;gmina Telatyn;2;23,84009001;50,52762997;9;99;214;4941Z;H;1;5
127987;23-100 Bychawa Skawinek   35;NA;35;23-100;Bychawa;Skawinek;powiat lubelski;powiat lubelski;gmina Bychawa;3;22,59083339;50,99999998;9;99;214;6622Z;K;1;5
85461;22-312 Surhów Surhów-Kolonia   59;NA;59;22-312;Surhów;Surhów-Kolonia;powiat krasnostawski;powiat krasnostawski;gmina Kraniczyn;2;23,26670821;50,93976077;9;99;214;0150Z;A;1;5
127053;23-100 Bychawa Bychawa ul. Wandzin 96;ul. Wandzin;96;23-100;Bychawa;Bychawa;powiat lubelski;powiat lubelski;gmina Bychawa;3;22,55050018;51,01366916;9;99;214;0150Z;A;1;5
5928;21-570 Drelów Pereszczówka   32;NA;32;21-570;Drelów;Pereszczówka;powiat bialski;powiat bialski;gmina Drelów;1;22,93002;51,92404998;9;99;214;0150Z;A;1;5
136862;21-030 Motycz Konopnica   239;NA;239;21-030;Motycz;Konopnica;powiat lubelski;powiat lubelski;gmina Konopnica;3;22,38770167;51,2496524;2;19;214;7311Z;M;1;5
226568;21-300 Radzyñ Podlaski Brzostówiec   126;NA;126;21-300;Radzyñ Podlaski;Brzostówiec;powiat radzyñski;powiat radzy�ski;gmina Radzyñ Podlaski;1;22,58257806;51,83254388;9;99;214;0150Z;A;1;5
44387;22-113 Kamieñ P³awanice   89;NA;89;22-113;Kamieñ;P³awanice;powiat che³mski;powiat che�mski;gmina Kamieñ;2;23,65498289;51,12378819;9;99;214;4941Z;H;1;5
94560;23-235 Annopol wieciechów Du¿y   201;NA;201;23-235;Annopol;wieciechów Du¿y;powiat kranicki;powiat kra�nicki;gmina Annopol;4;21,85241895;50,93901;9;99;214;0150Z;A;1;5
320451;20-573 Lublin Lublin ul. Szafirowa 12;ul. Szafirowa;12;20-573;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50756981;51,22130778;9;99;214;4120Z;F;1;5
285274;22-424 Sitno Jaros³awiec   40D;NA;40D;22-424;Sitno;Jaros³awiec;powiat zamojski;powiat zamojski;gmina Sitno;2;23,36082371;50,71600881;9;99;214;6120Z;J;1;5
344601;20-043 Lublin Lublin ul. Spadochroniarzy 4;ul. Spadochroniarzy;4;20-043;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,53224688;51,24936354;1;117;214;5520Z;I;1;5
71035;23-306 Zdzi³owice Zdzi³owice Drugie   29;NA;29;23-306;Zdzi³owice;Zdzi³owice Drugie;powiat janowski;powiat janowski;gmina Godziszów;4;22,53001377;50,81194816;9;99;214;0150Z;A;1;5
277753;22-435 Komarów-Osada Kad³ubiska   37;NA;37;22-435;Komarów-Osada;Kad³ubiska;powiat zamojski;powiat zamojski;gmina Komarów-Osada;2;23,51641812;50,6625182;9;99;214;0150Z;A;1;5
333166;20-006 Lublin Lublin ul. Hugo Ko³³¹taja 3;ul. Hugo Ko³³¹taja;3;20-006;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55792406;51,2472171;1;117;214;6910Z;M;1;5
48910;22-130 Siedliszcze Chojno Nowe Pierwsze   160;NA;160;22-130;Siedliszcze;Chojno Nowe Pierwsze;powiat che³mski;powiat che�mski;gmina Siedliszcze;2;23,07363052;51,18013969;9;99;214;4941Z;H;1;5
197109;21-200 Parczew Parczew ul. kard. Stefana Wyszyñskiego 9;ul. kard. Stefana Wyszyñskiego;9;21-200;Parczew;Parczew;powiat parczewski;powiat parczewski;gmina Parczew;1;22,90617503;51,63999499;9;99;214;5610A;I;1;5
1615;21-560 Miêdzyrzec Podlaski Miêdzyrzec Podlaski ul. Warszawska 9;ul. Warszawska;9;21-560;Miêdzyrzec Podlaski;Miêdzyrzec Podlaski;powiat bialski;powiat bialski;Miêdzyrzec Podlaski;1;22,78613001;51,98468998;9;99;214;0150Z;A;1;5
308358;22-100 Che³m Che³m ul. Henryka Wieniawskiego 11;ul. Henryka Wieniawskiego;11;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,46449226;51,12659998;9;99;214;0150Z;A;1;5
24737;23-400 Bi³goraj Korytków Du¿y   90;NA;90;23-400;Bi³goraj;Korytków Du¿y;powiat bi³gorajski;powiat bi�gorajski;gmina Bi³goraj;2;22,66382052;50,60839908;9;99;214;0150Z;A;1;5
154398;21-010 £êczna £êczna ul. Patriotów Polskich 1;ul. Patriotów Polskich;1;21-010;£êczna;£êczna;powiat ³êczyñski;powiat ��czy�ski;gmina £êczna;3;22,89053563;51,2922827;9;99;214;4332Z;F;1;5
103311;23-250 Urzêdów Wierzbica-Kolonia   24;NA;24;23-250;Urzêdów;Wierzbica-Kolonia;powiat kranicki;powiat kra�nicki;gmina Urzêdów;4;22,13932945;50,99260279;9;99;214;0124Z;A;1;5
155452;21-010 £êczna £êczna ul. Aleja Jana Paw³a II 99;ul. Aleja Jana Paw³a II;99;21-010;£êczna;£êczna;powiat ³êczyñski;powiat ��czy�ski;gmina £êczna;3;22,8879393;51,29858148;1;116;214;6820Z;L;1;5
347678;20-084 Lublin Lublin ul. Lubartowska 14;ul. Lubartowska;14;20-084;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,56723204;51,25085387;2;19;214;4771Z;G;1;5
83840;22-302 Siennica Nadolna Krupe   89;NA;89;22-302;Siennica Nadolna;Krupe;powiat krasnostawski;powiat krasnostawski;gmina Krasnystaw;2;23,18968998;51,01503997;2;384;113;8531A;P;1;5
211624;24-170 Kurów K³oda   3;NA;3;24-170;Kurów;K³oda;powiat pu³awski;powiat pu�awski;gmina Kurów;4;22,22503995;51,41551;9;99;214;0150Z;A;1;5
210513;24-130 Koñskowola Sielce   44;NA;44;24-130;Koñskowola;Sielce;powiat pu³awski;powiat pu�awski;gmina Koñskowola;4;22,08584995;51,44395996;9;99;214;0150Z;A;1;5
296300;22-470 Zwierzyniec Turzyniec   78a;NA;78a;22-470;Zwierzyniec;Turzyniec;powiat zamojski;powiat zamojski;gmina Zwierzyniec;2;22,94532999;50,63484997;9;99;214;4711Z;G;1;5
22656;23-400 Bi³goraj Bi³goraj ul. Spokojna 1;ul. Spokojna;1;23-400;Bi³goraj;Bi³goraj;powiat bi³gorajski;powiat bi�gorajski;Bi³goraj;2;22,71478842;50,51737648;2;19;214;1412Z;C;1;5
694;21-500 Bia³a Podlaska Miêdzyrzec Podlaski ul. Lubelska 25;ul. Lubelska;25;21-500;Bia³a Podlaska;Miêdzyrzec Podlaski;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,1086424;52,00602586;9;99;214;4729Z;G;1;5
168842;21-400 £uków Czerl   40;NA;40;21-400;£uków;Czerl;powiat ³ukowski;powiat �ukowski;gmina £uków;4;22,28298057;51,89534149;9;99;214;4623Z;G;1;5
278345;22-440 Krasnobród Krasnobród ul. Lena 3;ul. Lena;3;22-440;Krasnobród;Krasnobród;powiat zamojski;powiat zamojski;gmina Krasnobród;2;23,20843378;50,53944199;9;99;214;4711Z;G;1;5
119897;21-110 Ostrów Lubelski Kolechowice-Kolonia   58;NA;58;21-110;Ostrów Lubelski;Kolechowice-Kolonia;powiat lubartowski;powiat lubartowski;gmina Ostrów Lubelski;3;22,84263399;51,47050129;9;99;214;4333Z;F;1;5
150955;23-155 Zakrzew Nikodemów   9;NA;9;23-155;Zakrzew;Nikodemów;powiat lubelski;powiat lubelski;gmina Zakrzew;3;22,55256633;50,9070233;9;99;214;0150Z;A;1;5
302930;21-500 Bia³a Podlaska Bia³a Podlaska ul. Brzeska 106;ul. Brzeska;106;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,16380785;52,04093125;9;99;214;2561Z;C;1;5
26165;23-400 Bi³goraj Derenia Solska   93;NA;93;23-400;Bi³goraj;Derenia Solska;powiat bi³gorajski;powiat bi�gorajski;gmina Bi³goraj;2;22,68822514;50,50575256;9;99;214;0150Z;A;1;5
344861;20-218 Lublin Lublin ul. Hutnicza 20;ul. Hutnicza;20;20-218;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,59480225;51,24308174;9;99;214;4932Z;H;1;5
64798;22-510 Uchanie Mojs³awice   23;NA;23;22-510;Uchanie;Mojs³awice;powiat hrubieszowski;powiat hrubieszowski;gmina Uchanie;2;23,77786002;50,88166996;9;99;214;0150Z;A;1;5
37685;23-465 Turobin ¯abno   18;NA;18;23-465;Turobin;¯abno;powiat bi³gorajski;powiat bi�gorajski;gmina Turobin;2;22,77571306;50,84824861;9;99;214;0150Z;A;1;5
29828;23-450 Goraj Goraj ul. Rolna 7;ul. Rolna;7;23-450;Goraj;Goraj;powiat bi³gorajski;powiat bi�gorajski;gmina Goraj;2;22,66840418;50,71759147;9;99;214;0150Z;A;1;5
63698;22-554 Trzeszczany Pierwsze Bogucice   76;NA;76;22-554;Trzeszczany Pierwsze;Bogucice;powiat hrubieszowski;powiat hrubieszowski;gmina Trzeszczany;2;23,73124501;50,77914608;9;99;214;0150Z;A;1;5
74849;23-311 Wierzchowiska Pierwsze Wierzchowiska Drugie   137;NA;137;23-311;Wierzchowiska Pierwsze;Wierzchowiska Drugie;powiat janowski;powiat janowski;gmina Modliborzyce;4;22,39408995;50,79182001;9;99;214;0150Z;A;1;5
227419;21-300 Radzyñ Podlaski Branica Radzyñska   50;NA;50;21-300;Radzyñ Podlaski;Branica Radzyñska;powiat radzyñski;powiat radzy�ski;gmina Radzyñ Podlaski;1;22,69673345;51,74131928;9;99;214;0150Z;A;1;5
65833;22-550 Werbkowice Malice   107;NA;107;22-550;Werbkowice;Malice;powiat hrubieszowski;powiat hrubieszowski;gmina Werbkowice;2;23,75136996;50,71365996;9;99;214;0150Z;A;1;5
258884;22-650 £aszczów Nabró¿   29;NA;29;22-650;£aszczów;Nabró¿;powiat tomaszowski;powiat tomaszowski;gmina £aszczów;2;23,770291;50,58639647;9;99;214;0150Z;A;1;5
207012;24-105 Baranów Gródek   34;NA;34;24-105;Baranów;Gródek;powiat pu³awski;powiat pu�awski;gmina Baranów;4;22,22757616;51,54155459;9;99;214;0150Z;A;1;5
369868;22-400 Zamoæ Zamoæ ul. Jaros³awa D¹browskiego 7;ul. Jaros³awa D¹browskiego;7;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,25404475;50,73315329;9;99;214;0150Z;A;1;5
347664;20-572 Lublin Lublin ul. Turkusowa 3;ul. Turkusowa;3;20-572;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,51151781;51,22287147;9;99;214;0150Z;A;1;5
330223;20-843 Lublin Lublin ul. Koncertowa 7;ul. Koncertowa;7;20-843;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,54339633;51,26549087;9;99;214;4782Z;G;1;5
101249;37-445 Trzydnik Du¿y Rzeczyca Ziemiañska   57;NA;57;37-445;Trzydnik Du¿y;Rzeczyca Ziemiañska;powiat kranicki;powiat kra�nicki;gmina Trzydnik Du¿y;4;22,18524889;50,8429864;9;99;214;0150Z;A;1;5
71497;23-300 Janów Lubelski Janów Lubelski ul. Bohaterów Porytowego Wzgórza 17A;ul. Bohaterów Porytowego Wzgórza;17A;23-300;Janów Lubelski;Janów Lubelski;powiat janowski;powiat janowski;gmina Janów Lubelski;4;22,42079129;50,6990094;9;99;214;4631Z;G;1;5
331525;20-854 Lublin Lublin ul. Wojciecha ¯ywnego 1;ul. Wojciecha ¯ywnego;1;20-854;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,54417589;51,26947269;9;99;214;0141Z;A;1;5
261176;22-672 Susiec £osiniec   79;NA;79;22-672;Susiec;£osiniec;powiat tomaszowski;powiat tomaszowski;gmina Susiec;2;23,31485359;50,41684669;9;99;214;0150Z;A;1;5
157638;21-020 Milejów Milejów   16;NA;16;21-020;Milejów;Milejów;powiat ³êczyñski;powiat ��czy�ski;gmina Milejów;3;22,90636625;51,23051782;9;99;214;0150Z;A;1;5
57306;22-540 Do³hobyczów Witków   70;NA;70;22-540;Do³hobyczów;Witków;powiat hrubieszowski;powiat hrubieszowski;gmina Do³hobyczów;2;23,96419002;50,57526997;9;99;214;0150Z;A;1;5
256616;22-610 Krynice Budy   41;NA;41;22-610;Krynice;Budy;powiat tomaszowski;powiat tomaszowski;gmina Krynice;2;23,40018995;50,56848997;9;99;214;0150Z;A;1;5
226054;21-311 Komarówka Podlaska ¯ulinki   14;NA;14;21-311;Komarówka Podlaska;¯ulinki;powiat radzyñski;powiat radzy�ski;gmina Komarówka Podlaska;1;22,94319999;51,80283509;9;99;214;0150Z;A;1;5
79532;21-060 Fajs³awice Siedliska Drugie   30;NA;30;21-060;Fajs³awice;Siedliska Drugie;powiat krasnostawski;powiat krasnostawski;gmina Fajs³awice;2;22,93054111;51,05399491;9;99;214;0111Z;A;1;5
190432;24-320 Poniatowa Poniatowa ul. Modrzewiowa 1;ul. Modrzewiowa;1;24-320;Poniatowa;Poniatowa;powiat opolski;powiat opolski;gmina Poniatowa;4;22,07012665;51,18707789;9;99;214;3313Z;C;1;5
7119;21-509 Kodeñ Szostaki   18;NA;18;21-509;Kodeñ;Szostaki;powiat bialski;powiat bialski;gmina Kodeñ;1;23,60277739;51,91142801;9;99;214;0150Z;A;1;5
68048;23-305 Chrzanów Otrocz   154;NA;154;23-305;Chrzanów;Otrocz;powiat janowski;powiat janowski;gmina Chrzanów;4;22,57346411;50,81842149;9;99;214;0150Z;A;1;5
24850;23-400 Bi³goraj Okr¹g³e   26;NA;26;23-400;Bi³goraj;Okr¹g³e;powiat bi³gorajski;powiat bi�gorajski;gmina Bi³goraj;2;22,7265674;50,5143709;9;99;214;0150Z;A;1;5
1368;21-560 Miêdzyrzec Podlaski Miêdzyrzec Podlaski ul. Prymasa Stefana Wyszyñskiego 18;ul. Prymasa Stefana Wyszyñskiego;18;21-560;Miêdzyrzec Podlaski;Miêdzyrzec Podlaski;powiat bialski;powiat bialski;Miêdzyrzec Podlaski;1;22,79473003;51,99198998;9;99;214;9602Z;S;1;5
301785;21-500 Bia³a Podlaska Bia³a Podlaska ul. Okopowa 3;ul. Okopowa;3;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,11455148;52,04583238;9;99;214;2593Z;C;1;5
102256;23-205 Popkowice Soko³ówka   24;NA;24;23-205;Popkowice;Soko³ówka;powiat kranicki;powiat kra�nicki;gmina Urzêdów;4;22,2200773;50,99632419;9;99;214;0150Z;A;1;5
47285;22-110 Ruda-Huta Ruda-Kolonia   17B;NA;17B;22-110;Ruda-Huta;Ruda-Kolonia;powiat che³mski;powiat che�mski;gmina Ruda-Huta;2;23,59208995;51,25024999;9;99;214;0113Z;A;1;5
78853;22-300 Krasnystaw Krasnystaw ul. Wysockiej 16;ul. Wysockiej;16;22-300;Krasnystaw;Krasnystaw;powiat krasnostawski;powiat krasnostawski;Krasnystaw;2;23,16204001;50,96863997;9;99;214;6622Z;K;1;5
3735;21-500 Bia³a Podlaska Surmacze   11;NA;11;21-500;Bia³a Podlaska;Surmacze;powiat bialski;powiat bialski;gmina Bia³a Podlaska;1;22,98624995;52,01168999;9;99;214;0150Z;A;1;5
42004;22-305 ¯d¿anne Ludwinów   1;NA;1;22-305;¯d¿anne;Ludwinów;powiat krasnostawski;powiat krasnostawski;gmina Siennica Ró¿ana;2;23,38058;51,01966997;9;99;214;0150Z;A;1;5
78096;22-300 Krasnystaw Krasnystaw ul. Marka Sobieskiego 4 B;ul. Marka Sobieskiego;4 B;22-300;Krasnystaw;Krasnystaw;powiat krasnostawski;powiat krasnostawski;Krasnystaw;2;23,16373001;50,98219999;1;140;215;6832Z;L;1;5
195995;21-200 Parczew Parczew ul. Nowa 6;ul. Nowa;6;21-200;Parczew;Parczew;powiat parczewski;powiat parczewski;gmina Parczew;1;22,90154852;51,64110934;9;99;214;0143Z;A;1;5
309200;22-100 Che³m Che³m ul. Wo³yñska 13;ul. Wo³yñska;13;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,49603229;51,1360353;9;99;214;0150Z;A;1;5
364722;22-400 Zamoæ Zamoæ ul. Feliksa Wolskiego 5;ul. Feliksa Wolskiego;5;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,28725135;50,70622362;9;99;214;8622Z;Q;1;5
139993;24-220 Niedrzwica Du¿a Warszawiaki   63A;NA;63A;24-220;Niedrzwica Du¿a;Warszawiaki;powiat lubelski;powiat lubelski;gmina Niedrzwica Du¿a;3;22,32021996;51,10732999;9;99;214;5229C;H;1;5
52586;22-360 Rejowiec Rejowiec   83;NA;83;22-360;Rejowiec;Rejowiec;powiat che³mski;powiat che�mski;gmina Rejowiec;2;23,28335733;51,09318414;9;99;214;3102Z;C;1;5
260557;22-671 Majdan Sopocki Drugi Ciotusza Nowa   38;NA;38;22-671;Majdan Sopocki Drugi;Ciotusza Nowa;powiat tomaszowski;powiat tomaszowski;gmina Susiec;2;23,16581941;50,46087998;9;99;214;0150Z;A;1;5
340745;20-124 Lublin Lublin ul. Czwartek 17;ul. Czwartek;17;20-124;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,57305629;51,25488394;9;99;214;4322Z;F;1;5
297951;21-500 Bia³a Podlaska Bia³a Podlaska ul. Hugona Ko³³¹taja 5;ul. Hugona Ko³³¹taja;5;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,10253485;52,03956548;9;99;214;0150Z;A;1;5
179336;21-411 Wojcieszków Wojcieszków ul. Parkowa 5A;ul. Parkowa;5A;21-411;Wojcieszków;Wojcieszków;powiat ³ukowski;powiat �ukowski;gmina Wojcieszków;4;22,41311267;51,75241858;9;99;214;4520Z;G;1;5
143562;21-025 Niemce Rudka Koz³owiecka   81;NA;81;21-025;Niemce;Rudka Koz³owiecka;powiat lubelski;powiat lubelski;gmina Niemce;3;22,57915;51,36768998;9;99;214;0150Z;A;1;5
104928;23-212 Wilko³az Pierwszy Rudnik-Kolonia   62;NA;62;23-212;Wilko³az Pierwszy;Rudnik-Kolonia;powiat kranicki;powiat kra�nicki;gmina Wilko³az;4;22,34962433;51,01573662;9;99;214;0150Z;A;1;5
351979;20-314 Lublin Lublin ul. Przyjani 42470;ul. Przyjani;10-kwi;20-314;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,58766845;51,24218963;9;99;214;4782Z;G;1;5
48566;22-106 Czu³czyce Czu³czyce-Kolonia   5A;NA;5A;22-106;Czu³czyce;Czu³czyce-Kolonia;powiat che³mski;powiat che�mski;gmina Sawin;2;23,43383994;51,19902001;9;99;214;0150Z;A;1;5
199904;21-220 Siemieñ Jezioro   94;NA;94;21-220;Siemieñ;Jezioro;powiat parczewski;powiat parczewski;gmina Siemieñ;1;22,78039346;51,63291157;9;99;214;0150Z;A;1;5
322423;20-486 Lublin Lublin ul. Na³kowskich 96;ul. Na³kowskich;96;20-486;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,54528306;51,212993;9;99;214;6622Z;K;1;5
190842;24-320 Poniatowa Poniatowa ul. Kraczewicka 27;ul. Kraczewicka;27;24-320;Poniatowa;Poniatowa;powiat opolski;powiat opolski;gmina Poniatowa;4;22,06414162;51,19136879;9;99;214;0150Z;A;1;5
91412;23-200 Kranik Kranik ul. Tadeusza Kociuszki 22;ul. Tadeusza Kociuszki;22;23-200;Kranik;Kranik;powiat kranicki;powiat kra�nicki;Kranik;4;22,21799428;50,9211925;9;99;214;3212Z;C;1;5
213172;24-173 Markuszów Markuszów ul. Lubelska 24;ul. Lubelska;24;24-173;Markuszów;Markuszów;powiat pu³awski;powiat pu�awski;gmina Markuszów;4;22,26754811;51,37362574;9;99;214;0150Z;A;1;5
214579;24-150 Na³êczów Strzelce   77;NA;77;24-150;Na³êczów;Strzelce;powiat pu³awski;powiat pu�awski;gmina Na³êczów;4;22,22398398;51,29048228;9;99;214;0150Z;A;1;5
168330;21-470 Krzywda Fiukówka   63;NA;63;21-470;Krzywda;Fiukówka;powiat ³ukowski;powiat �ukowski;gmina Krzywda;4;22,09858438;51,8479939;9;99;214;0150Z;A;1;5
357303;20-325 Lublin Lublin ul. Droga Mêczenników Majdanka 81;ul. Droga Mêczenników Majdanka;81;20-325;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,61015687;51,22159301;9;99;214;4677Z;G;1;5
285293;22-424 Sitno Jaros³awiec   26;NA;26;22-424;Sitno;Jaros³awiec;powiat zamojski;powiat zamojski;gmina Sitno;2;23,35335817;50,71635468;9;99;214;0150Z;A;1;5
7867;21-543 Konstantynów Solinki   20;NA;20;21-543;Konstantynów;Solinki;powiat bialski;powiat bialski;gmina Konstantynów;1;23,10862789;52,144116;9;99;214;0150Z;A;1;5
194099;21-211 Dêbowa K³oda Lubiczyn   38;NA;38;21-211;Dêbowa K³oda;Lubiczyn;powiat parczewski;powiat parczewski;gmina Dêbowa K³oda;1;23,08731168;51,62107501;9;99;214;0150Z;A;1;5
223101;21-306 Czemierniki Stójka   63;NA;63;21-306;Czemierniki;Stójka;powiat radzyñski;powiat radzy�ski;gmina Czemierniki;1;22,67004872;51,6340246;9;99;214;0150Z;A;1;5
127617;23-100 Bychawa Marysin   2;NA;2;23-100;Bychawa;Marysin;powiat lubelski;powiat lubelski;gmina Bychawa;3;22,55411579;51,00189432;9;99;214;0150Z;A;1;5
308451;22-100 Che³m Che³m ul. Siedlecka 1;ul. Siedlecka;1;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,47619848;51,13110276;9;99;214;6920Z;M;1;5
250871;22-600 Tomaszów Lubelski Tomaszów Lubelski ul. Bracka 15;ul. Bracka;15;22-600;Tomaszów Lubelski;Tomaszów Lubelski;powiat tomaszowski;powiat tomaszowski;Tomaszów Lubelski;2;23,42044768;50,45042317;2;19;214;4120Z;F;1;5
354979;20-016 Lublin Lublin ul. Gabriela Narutowicza 34;ul. Gabriela Narutowicza;34;20-016;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55774748;51,24395725;2;85;214;6832Z;L;1;5
101030;37-445 Trzydnik Du¿y Wêglin   62;NA;62;37-445;Trzydnik Du¿y;Wêglin;powiat kranicki;powiat kra�nicki;gmina Trzydnik Du¿y;4;22,11630077;50,81482271;9;99;214;0150Z;A;1;5
331578;20-071 Lublin Lublin ul. Wieniawska 10;ul. Wieniawska;10;20-071;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55187358;51,24929263;1;60;215;0170Z;A;1;5
