"V1" "V2"
"4604" 174.702221 -36.856752
"4605" 174.702221 -36.855872
"4606" 174.703687 -36.854112
"4607" 174.703687 -36.853232
"4608" 174.704567 -36.852645
"4609" 174.704567 -36.850885
"4610" 174.705741 -36.849712
"4611" 174.706621 -36.849712
"4612" 174.708674 -36.851765
"4613" 174.708674 -36.852645
"4614" 174.709554 -36.853232
"4615" 174.709554 -36.854112
"4616" 174.710435 -36.854992
"4617" 174.710435 -36.855872
"4618" 174.711608 -36.857046
"4619" 174.712488 -36.857046
"4620" 174.712781 -36.856752
"4621" 174.713075 -36.855872
"4622" 174.713661 -36.854992
"4623" 174.713661 -36.853232
"4624" 174.716008 -36.851179
"4625" 174.718355 -36.851179
"4626" 174.719822 -36.849712
"4627" 174.721582 -36.849712
"4628" 174.722462 -36.850592
"4629" 174.724222 -36.850299
"4630" 174.724516 -36.850005
"4631" 174.724516 -36.845018
"4632" 174.725689 -36.843845
"4633" 174.726569 -36.843845
"4634" 174.727449 -36.842965
"4635" 174.728329 -36.842965
"4636" 174.729209 -36.842085
"4637" 174.731849 -36.842085
"4638" 174.732436 -36.841205
"4639" 174.734196 -36.841205
"4640" 174.735076 -36.840324
"4641" 174.737423 -36.840324
"4642" 174.738303 -36.839444
"4643" 174.739183 -36.839738
"4644" 174.739477 -36.839151
"4645" 174.739477 -36.838271
"4646" 174.740357 -36.837391
"4647" 174.740357 -36.836804
"4648" 174.74153 -36.835337
"4649" 174.74505 -36.835337
"4650" 174.746224 -36.836804
"4651" 174.746224 -36.837391
"4652" 174.747104 -36.838271
"4653" 174.747104 -36.839151
"4654" 174.748277 -36.840618
"4655" 174.749157 -36.840324
"4656" 174.750037 -36.841205
"4657" 174.750917 -36.841205
"4658" 174.751504 -36.842085
"4659" 174.753264 -36.842085
"4660" 174.754731 -36.840911
"4661" 174.754438 -36.839151
"4662" 174.756785 -36.837098
"4663" 174.757371 -36.837098
"4664" 174.758251 -36.836218
"4665" 174.760011 -36.836218
"4666" 174.760891 -36.835337
"4667" 174.761772 -36.835337
"4668" 174.762945 -36.836804
"4669" 174.762945 -36.837684
"4670" 174.761772 -36.838858
"4671" 174.760891 -36.838858
"4672" 174.760305 -36.839151
"4673" 174.760305 -36.840031
"4674" 174.760891 -36.840324
"4675" 174.764118 -36.840324
"4676" 174.764998 -36.841205
"4677" 174.767639 -36.841205
"4678" 174.767932 -36.840911
"4679" 174.767932 -36.840031
"4680" 174.768812 -36.839151
"4681" 174.768812 -36.838271
"4682" 174.769985 -36.837098
"4683" 174.770866 -36.837098
"4684" 174.771159 -36.837391
"4685" 174.771159 -36.838271
"4686" 174.769692 -36.840031
"4687" 174.769985 -36.840324
"4688" 174.772626 -36.840324
"4689" 174.772919 -36.840031
"4690" 174.772919 -36.839151
"4691" 174.774092 -36.837978
"4692" 174.775266 -36.839151
"4693" 174.775559 -36.840031
"4694" 174.775853 -36.840324
"4695" 174.776733 -36.840324
"4696" 174.778199 -36.838858
"4697" 174.779079 -36.838858
"4698" 174.779666 -36.839151
"4699" 174.779666 -36.840031
"4700" 174.778786 -36.840911
"4701" 174.778786 -36.841791
"4702" 174.779079 -36.842085
"4703" 174.77996 -36.842085
"4704" 174.78172 -36.840324
"4705" 174.7826 -36.840324
"4706" 174.782893 -36.840911
"4707" 174.781426 -36.842671
"4708" 174.78172 -36.842965
"4709" 174.784066 -36.842965
"4710" 174.786707 -36.840324
"4711" 174.787 -36.840911
"4712" 174.787 -36.841791
"4713" 174.785533 -36.843258
"4714" 174.785827 -36.843845
"4715" 174.789053 -36.843845
"4716" 174.78964 -36.844138
"4717" 174.78964 -36.846778
"4718" 174.789934 -36.847072
"4719" 174.790814 -36.847072
"4720" 174.791987 -36.848245
"4721" 174.791987 -36.849125
"4722" 174.792574 -36.849712
"4723" 174.793454 -36.849712
"4724" 174.794627 -36.850885
"4725" 174.794627 -36.851765
"4726" 174.796387 -36.853525
"4727" 174.796387 -36.855872
"4728" 174.795507 -36.856752
"4729" 174.795507 -36.857632
"4730" 174.794627 -36.858219
"4731" 174.794627 -36.859099
"4732" 174.792867 -36.860859
"4733" 174.792867 -36.862619
"4734" 174.791987 -36.863206
"4735" 174.791987 -36.864086
"4736" 174.792574 -36.864673
"4737" 174.793454 -36.864673
"4738" 174.794041 -36.863793
"4739" 174.797561 -36.863793
"4740" 174.799908 -36.861153
"4741" 174.801668 -36.861153
"4742" 174.802548 -36.862033
"4743" 174.805775 -36.862033
"4744" 174.806948 -36.863499
"4745" 174.806948 -36.864086
"4746" 174.807535 -36.864673
"4747" 174.808415 -36.864673
"4748" 174.809588 -36.863499
"4749" 174.809588 -36.862619
"4750" 174.810468 -36.861739
"4751" 174.810468 -36.857339
"4752" 174.806948 -36.854112
"4753" 174.806948 -36.851765
"4754" 174.809295 -36.849418
"4755" 174.810175 -36.849712
"4756" 174.810762 -36.848832
"4757" 174.813402 -36.848832
"4758" 174.814869 -36.850592
"4759" 174.816629 -36.850592
"4760" 174.818096 -36.849125
"4761" 174.817802 -36.845898
"4762" 174.819269 -36.844725
"4763" 174.822496 -36.844725
"4764" 174.823376 -36.845312
"4765" 174.824843 -36.845312
"4766" 174.826603 -36.843845
"4767" 174.830123 -36.843845
"4768" 174.832177 -36.845898
"4769" 174.832177 -36.846778
"4770" 174.83247 -36.847072
"4771" 174.83335 -36.847072
"4772" 174.83423 -36.847952
"4773" 174.836577 -36.847952
"4774" 174.837457 -36.847072
"4775" 174.840097 -36.847072
"4776" 174.840977 -36.847952
"4777" 174.841564 -36.847952
"4778" 174.842444 -36.848832
"4779" 174.843324 -36.848832
"4780" 174.844204 -36.849712
"4781" 174.845084 -36.849712
"4782" 174.845964 -36.850299
"4783" 174.848311 -36.850592
"4784" 174.849191 -36.849712
"4785" 174.855058 -36.849712
"4786" 174.855938 -36.850299
"4787" 174.857405 -36.850592
"4788" 174.858285 -36.849712
"4789" 174.860045 -36.849712
"4790" 174.862979 -36.846778
"4791" 174.862979 -36.845898
"4792" 174.865032 -36.843845
"4793" 174.867379 -36.843845
"4794" 174.868259 -36.844725
"4795" 174.870899 -36.844725
"4796" 174.871779 -36.845312
"4797" 174.875886 -36.845312
"4798" 174.87706 -36.846778
"4799" 174.87706 -36.847658
"4800" 174.87794 -36.848245
"4801" 174.87794 -36.849125
"4802" 174.879993 -36.851179
"4803" 174.880873 -36.851179
"4804" 174.881753 -36.852059
"4805" 174.88234 -36.852059
"4806" 174.884687 -36.854112
"4807" 174.884687 -36.855872
"4808" 174.883807 -36.856752
"4809" 174.883807 -36.857632
"4810" 174.884687 -36.858219
"4811" 174.884687 -36.860859
"4812" 174.882927 -36.862619
"4813" 174.882927 -36.864966
"4814" 174.88498 -36.86702
"4815" 174.88586 -36.86702
"4816" 174.886741 -36.8679
"4817" 174.887621 -36.8679
"4818" 174.888501 -36.86878
"4819" 174.889967 -36.86878
"4820" 174.890847 -36.86966
"4821" 174.891728 -36.86966
"4822" 174.893781 -36.871713
"4823" 174.893781 -36.872593
"4824" 174.893194 -36.872887
"4825" 174.891728 -36.872887
"4826" 174.889967 -36.87142
"4827" 174.889087 -36.87142
"4828" 174.888207 -36.870247
"4829" 174.886741 -36.87054
"4830" 174.88586 -36.86966
"4831" 174.88498 -36.86966
"4832" 174.884394 -36.869953
"4833" 174.887034 -36.872593
"4834" 174.887034 -36.873474
"4835" 174.886741 -36.873767
"4836" 174.8841 -36.873767
"4837" 174.88322 -36.874647
"4838" 174.880873 -36.874647
"4839" 174.879993 -36.875527
"4840" 174.879113 -36.875527
"4841" 174.87706 -36.877581
"4842" 174.877353 -36.877874
"4843" 174.878233 -36.877874
"4844" 174.87882 -36.878461
"4845" 174.87882 -36.879927
"4846" 174.8753 -36.883448
"4847" 174.8753 -36.884328
"4848" 174.875006 -36.884621
"4849" 174.87266 -36.884621
"4850" 174.871193 -36.885794
"4851" 174.871193 -36.887555
"4852" 174.870313 -36.888435
"4853" 174.870313 -36.889315
"4854" 174.869726 -36.889901
"4855" 174.869726 -36.892542
"4856" 174.870313 -36.893422
"4857" 174.870313 -36.897529
"4858" 174.869433 -36.898409
"4859" 174.869726 -36.900756
"4860" 174.868553 -36.901636
"4861" 174.868846 -36.902516
"4862" 174.868259 -36.902809
"4863" 174.867379 -36.902809
"4864" 174.866499 -36.903689
"4865" 174.865912 -36.903689
"4866" 174.865032 -36.904569
"4867" 174.864152 -36.904569
"4868" 174.863272 -36.905449
"4869" 174.862392 -36.905449
"4870" 174.860339 -36.907503
"4871" 174.862392 -36.909556
"4872" 174.863272 -36.908676
"4873" 174.864152 -36.908676
"4874" 174.864446 -36.908383
"4875" 174.864739 -36.907503
"4876" 174.865912 -36.906329
"4877" 174.868259 -36.906329
"4878" 174.870019 -36.908089
"4879" 174.871779 -36.908089
"4880" 174.872073 -36.907503
"4881" 174.872073 -36.906623
"4882" 174.872366 -36.906329
"4883" 174.873246 -36.906329
"4884" 174.874126 -36.905449
"4885" 174.875006 -36.905449
"4886" 174.875886 -36.904569
"4887" 174.876766 -36.904569
"4888" 174.87706 -36.904276
"4889" 174.87706 -36.903396
"4890" 174.87794 -36.902516
"4891" 174.87794 -36.901636
"4892" 174.87882 -36.900756
"4893" 174.87882 -36.897529
"4894" 174.881167 -36.894888
"4895" 174.8797 -36.893422
"4896" 174.8797 -36.892542
"4897" 174.880873 -36.891368
"4898" 174.88322 -36.891368
"4899" 174.8841 -36.891955
"4900" 174.888501 -36.891955
"4901" 174.889087 -36.892835
"4902" 174.889967 -36.892835
"4903" 174.890847 -36.893715
"4904" 174.891728 -36.893715
"4905" 174.892608 -36.894595
"4906" 174.894074 -36.894595
"4907" 174.894954 -36.893715
"4908" 174.895834 -36.893715
"4909" 174.896128 -36.893422
"4910" 174.896128 -36.892542
"4911" 174.895834 -36.892248
"4912" 174.894954 -36.891955
"4913" 174.894074 -36.892835
"4914" 174.892314 -36.892835
"4915" 174.891728 -36.891955
"4916" 174.890847 -36.891955
"4917" 174.889967 -36.891368
"4918" 174.889087 -36.891368
"4919" 174.888794 -36.890781
"4920" 174.888794 -36.889315
"4921" 174.891728 -36.886381
"4922" 174.892608 -36.886381
"4923" 174.893194 -36.885501
"4924" 174.894074 -36.885501
"4925" 174.894661 -36.884914
"4926" 174.894661 -36.883448
"4927" 174.895541 -36.882568
"4928" 174.895248 -36.881687
"4929" 174.895834 -36.881394
"4930" 174.902582 -36.881394
"4931" 174.903755 -36.879927
"4932" 174.903755 -36.877581
"4933" 174.904048 -36.876994
"4934" 174.904928 -36.876994
"4935" 174.906395 -36.87582
"4936" 174.906102 -36.87406
"4937" 174.905515 -36.873474
"4938" 174.905515 -36.872593
"4939" 174.902875 -36.869953
"4940" 174.902875 -36.869073
"4941" 174.901995 -36.868487
"4942" 174.901995 -36.867606
"4943" 174.900528 -36.865846
"4944" 174.900528 -36.864086
"4945" 174.898768 -36.862619
"4946" 174.898768 -36.860859
"4947" 174.900528 -36.859099
"4948" 174.900528 -36.850885
"4949" 174.901115 -36.850005
"4950" 174.901115 -36.847365
"4951" 174.901702 -36.847072
"4952" 174.903462 -36.847072
"4953" 174.904635 -36.848245
"4954" 174.904635 -36.849125
"4955" 174.905515 -36.850005
"4956" 174.905515 -36.851765
"4957" 174.906102 -36.852645
"4958" 174.906395 -36.853232
"4959" 174.906982 -36.854112
"4960" 174.906982 -36.859979
"4961" 174.908742 -36.861739
"4962" 174.908742 -36.862619
"4963" 174.911382 -36.864966
"4964" 174.911382 -36.865846
"4965" 174.911969 -36.866726
"4966" 174.911969 -36.867606
"4967" 174.912849 -36.868487
"4968" 174.912849 -36.869073
"4969" 174.913729 -36.869953
"4970" 174.913729 -36.870833
"4971" 174.92165 -36.878754
"4972" 174.92341 -36.878754
"4973" 174.92429 -36.877874
"4974" 174.925757 -36.877874
"4975" 174.928397 -36.880514
"4976" 174.929277 -36.880514
"4977" 174.93045 -36.881687
"4978" 174.93045 -36.882568
"4979" 174.931624 -36.883741
"4980" 174.932504 -36.883741
"4981" 174.934264 -36.885501
"4982" 174.935731 -36.885501
"4983" 174.936611 -36.886381
"4984" 174.938371 -36.886381
"4985" 174.939251 -36.886968
"4986" 174.940131 -36.886968
"4987" 174.942184 -36.889315
"4988" 174.942184 -36.891662
"4989" 174.942478 -36.892248
"4990" 174.943358 -36.891955
"4991" 174.944238 -36.892835
"4992" 174.946585 -36.892835
"4993" 174.947465 -36.893715
"4994" 174.950105 -36.893715
"4995" 174.950692 -36.894595
"4996" 174.952452 -36.894595
"4997" 174.953039 -36.894888
"4998" 174.952745 -36.895768
"4999" 174.952159 -36.896649
"5000" 174.952159 -36.900169
"5001" 174.952452 -36.900462
"5002" 174.953332 -36.900462
"5003" 174.955385 -36.902516
"5004" 174.955385 -36.903396
"5005" 174.954505 -36.904276
"5006" 174.954505 -36.907503
"5007" 174.955385 -36.908383
"5008" 174.955385 -36.909263
"5009" 174.954212 -36.910436
"5010" 174.953332 -36.910436
"5011" 174.952452 -36.911316
"5012" 174.951572 -36.911316
"5013" 174.951278 -36.91161
"5014" 174.951278 -36.91249
"5015" 174.951572 -36.913076
"5016" 174.952452 -36.912783
"5017" 174.953332 -36.912196
"5018" 174.955092 -36.912196
"5019" 174.955972 -36.913076
"5020" 174.959199 -36.913076
"5021" 174.960079 -36.913663
"5022" 174.960959 -36.913663
"5023" 174.962133 -36.91513
"5024" 174.962133 -36.915717
"5025" 174.961253 -36.916597
"5026" 174.961253 -36.918357
"5027" 174.962133 -36.919237
"5028" 174.962133 -36.923344
"5029" 174.961253 -36.924224
"5030" 174.961253 -36.925104
"5031" 174.960372 -36.925984
"5032" 174.960372 -36.927451
"5033" 174.961253 -36.928331
"5034" 174.960372 -36.929211
"5035" 174.960959 -36.929504
"5036" 174.962426 -36.929504
"5037" 174.963306 -36.928918
"5038" 174.964186 -36.928918
"5039" 174.965066 -36.929504
"5040" 174.965946 -36.929504
"5041" 174.966533 -36.930384
"5042" 174.968293 -36.930384
"5043" 174.970053 -36.932144
"5044" 174.970933 -36.932144
"5045" 174.972107 -36.930971
"5046" 174.972107 -36.928331
"5047" 174.970053 -36.926277
"5048" 174.969173 -36.926277
"5049" 174.96888 -36.925691
"5050" 174.96888 -36.923344
"5051" 174.96712 -36.921584
"5052" 174.96712 -36.920704
"5053" 174.963893 -36.917477
"5054" 174.963599 -36.915717
"5055" 174.964186 -36.915423
"5056" 174.965066 -36.915423
"5057" 174.965946 -36.914543
"5058" 174.968293 -36.914543
"5059" 174.96888 -36.91425
"5060" 174.96888 -36.91161
"5061" 174.970053 -36.910436
"5062" 174.970933 -36.910436
"5063" 174.97328 -36.908089
"5064" 174.97416 -36.908089
"5065" 174.97504 -36.907209
"5066" 174.9768 -36.907209
"5067" 174.979147 -36.909556
"5068" 174.985014 -36.909556
"5069" 174.985894 -36.908676
"5070" 174.988241 -36.908676
"5071" 174.989121 -36.909556
"5072" 174.990001 -36.909556
"5073" 174.990881 -36.910436
"5074" 174.991761 -36.910436
"5075" 174.992348 -36.911316
"5076" 174.993228 -36.911316
"5077" 174.995282 -36.91337
"5078" 174.994695 -36.91425
"5079" 174.994695 -36.91513
"5080" 174.993815 -36.915717
"5081" 174.993815 -36.916597
"5082" 174.992935 -36.917477
"5083" 174.992935 -36.924224
"5084" 174.993228 -36.924517
"5085" 174.993815 -36.924224
"5086" 174.993815 -36.923344
"5087" 174.994695 -36.922464
"5088" 174.994695 -36.919237
"5089" 174.994988 -36.91865
"5090" 174.995868 -36.91865
"5091" 174.997335 -36.92041
"5092" 174.998215 -36.92041
"5093" 174.998802 -36.920117
"5094" 174.998802 -36.91249
"5095" 174.996162 -36.910143
"5096" 174.996162 -36.909263
"5097" 174.994108 -36.907209
"5098" 174.993228 -36.907209
"5099" 174.992055 -36.905743
"5100" 174.992055 -36.904862
"5101" 174.991761 -36.904569
"5102" 174.990881 -36.904569
"5103" 174.987948 -36.901636
"5104" 174.987948 -36.900756
"5105" 174.987068 -36.900169
"5106" 174.987068 -36.898409
"5107" 174.987948 -36.897529
"5108" 174.987948 -36.896649
"5109" 174.988828 -36.895768
"5110" 174.988828 -36.889901
"5111" 174.987948 -36.889315
"5112" 174.987948 -36.887555
"5113" 174.987068 -36.886674
"5114" 174.987068 -36.885794
"5115" 174.986774 -36.885501
"5116" 174.985894 -36.885501
"5117" 174.984721 -36.884328
"5118" 174.984721 -36.881687
"5119" 174.985894 -36.880514
"5120" 174.988241 -36.880514
"5121" 174.989121 -36.881394
"5122" 174.992641 -36.881394
"5123" 174.993228 -36.880514
"5124" 174.994988 -36.880514
"5125" 174.996748 -36.878754
"5126" 174.997628 -36.878754
"5127" 174.999975 -36.876994
"5128" 174.352836 -36.613268
"5129" 174.352836 -36.612388
"5130" 174.353422 -36.612095
"5131" 174.354302 -36.612095
"5132" 174.354596 -36.612388
"5133" 174.354596 -36.613268
"5134" 174.354302 -36.613855
"5135" 174.353422 -36.613855
"5136" 174.352836 -36.613268
"5137" 174.782013 -36.514114
"5138" 174.782013 -36.512648
"5139" 174.782893 -36.511768
"5140" 174.782893 -36.509127
"5141" 174.783773 -36.508247
"5142" 174.783773 -36.507661
"5143" 174.78436 -36.507074
"5144" 174.784947 -36.507074
"5145" 174.785827 -36.506194
"5146" 174.786707 -36.506194
"5147" 174.787587 -36.505314
"5148" 174.788173 -36.505314
"5149" 174.789934 -36.503847
"5150" 174.790814 -36.503847
"5151" 174.791694 -36.502967
"5152" 174.792574 -36.502967
"5153" 174.793454 -36.502087
"5154" 174.794334 -36.502087
"5155" 174.794921 -36.501207
"5156" 174.796681 -36.501207
"5157" 174.797561 -36.500327
"5158" 174.800788 -36.500327
"5159" 174.801668 -36.501207
"5160" 174.802548 -36.501207
"5161" 174.803721 -36.502674
"5162" 174.803721 -36.50326
"5163" 174.802841 -36.50414
"5164" 174.802841 -36.50502
"5165" 174.799908 -36.507954
"5166" 174.799028 -36.507954
"5167" 174.798441 -36.508834
"5168" 174.796681 -36.508834
"5169" 174.795801 -36.509714
"5170" 174.794921 -36.509714
"5171" 174.794334 -36.510594
"5172" 174.792574 -36.510301
"5173" 174.791694 -36.511181
"5174" 174.790814 -36.511181
"5175" 174.789934 -36.512061
"5176" 174.789053 -36.512061
"5177" 174.787587 -36.513821
"5178" 174.786707 -36.513821
"5179" 174.785827 -36.514701
"5180" 174.784947 -36.514701
"5181" 174.784066 -36.515581
"5182" 174.78348 -36.515288
"5183" 174.782013 -36.514114
"5184" 174.944531 -36.729143
"5185" 174.944531 -36.728263
"5186" 174.945411 -36.727383
"5187" 174.945411 -36.725036
"5188" 174.944531 -36.724156
"5189" 174.944531 -36.721809
"5190" 174.945411 -36.720929
"5191" 174.945411 -36.720049
"5192" 174.947172 -36.718289
"5193" 174.947172 -36.716529
"5194" 174.945411 -36.715062
"5195" 174.946291 -36.714182
"5196" 174.946291 -36.711542
"5197" 174.947465 -36.710369
"5198" 174.949225 -36.710369
"5199" 174.950105 -36.711249
"5200" 174.950692 -36.711249
"5201" 174.951572 -36.712129
"5202" 174.953332 -36.712129
"5203" 174.954212 -36.713009
"5204" 174.955679 -36.713009
"5205" 174.957146 -36.714182
"5206" 174.957146 -36.716529
"5207" 174.956266 -36.717409
"5208" 174.956266 -36.718289
"5209" 174.954505 -36.720049
"5210" 174.954505 -36.723276
"5211" 174.955385 -36.724156
"5212" 174.955385 -36.725036
"5213" 174.956266 -36.725916
"5214" 174.954505 -36.727383
"5215" 174.954505 -36.729143
"5216" 174.953332 -36.730317
"5217" 174.952452 -36.730317
"5218" 174.951278 -36.729143
"5219" 174.951278 -36.728263
"5220" 174.950985 -36.72797
"5221" 174.950398 -36.728263
"5222" 174.950398 -36.729143
"5223" 174.947465 -36.732077
"5224" 174.946585 -36.732077
"5225" 174.945411 -36.730903
"5226" 174.945411 -36.730023
"5227" 174.944531 -36.729143
"5228" 174.974747 -36.814216
"5229" 174.974453 -36.811576
"5230" 174.97592 -36.810402
"5231" 174.976507 -36.810402
"5232" 174.977094 -36.810696
"5233" 174.977094 -36.814216
"5234" 174.9768 -36.814509
"5235" 174.97504 -36.814509
"5236" 174.974747 -36.814216
"5237" 174.973867 -36.700101
"5238" 174.973867 -36.696581
"5239" 174.97504 -36.695407
"5240" 174.979147 -36.695407
"5241" 174.97944 -36.695701
"5242" 174.979734 -36.697461
"5243" 174.977387 -36.699514
"5244" 174.976507 -36.699514
"5245" 174.97592 -36.700394
"5246" 174.97416 -36.700394
"5247" 174.973867 -36.700101
"5248" 174.69958 -36.830937
"5249" 174.69958 -36.830057
"5250" 174.700754 -36.828884
"5251" 174.704274 -36.828884
"5252" 174.704567 -36.829177
"5253" 174.704567 -36.830057
"5254" 174.701634 -36.832991
"5255" 174.700754 -36.832991
"5256" 174.70046 -36.832404
"5257" 174.70046 -36.831524
"5258" 174.69958 -36.830937
"5259" 174.679632 -36.873474
"5260" 174.679632 -36.870833
"5261" 174.680806 -36.86966
"5262" 174.684913 -36.86966
"5263" 174.685499 -36.869953
"5264" 174.685499 -36.871713
"5265" 174.684619 -36.872593
"5266" 174.684619 -36.873474
"5267" 174.683446 -36.874647
"5268" 174.680806 -36.874647
"5269" 174.679632 -36.873474
"5270" 174.341101 -36.54081
"5271" 174.341101 -36.53905
"5272" 174.342568 -36.537876
"5273" 174.344328 -36.537876
"5274" 174.344915 -36.538756
"5275" 174.346675 -36.538756
"5276" 174.347555 -36.539636
"5277" 174.349022 -36.539636
"5278" 174.350489 -36.54081
"5279" 174.350489 -36.54257
"5280" 174.349022 -36.543743
"5281" 174.347555 -36.543743
"5282" 174.346675 -36.542863
"5283" 174.344915 -36.542863
"5284" 174.344035 -36.541983
"5285" 174.342568 -36.541983
"5286" 174.341101 -36.54081
"5287" 174.883807 -36.606814
"5288" 174.883807 -36.605934
"5289" 174.8841 -36.605348
"5290" 174.88586 -36.605348
"5291" 174.887914 -36.607401
"5292" 174.887914 -36.610041
